stop_name,type
장위1동주민센터,bus
동방고개,bus
장위동그린빌아파트,bus
빙그레슈퍼,bus
동아아파트,bus
북서울꿈의숲,bus
석계역,bus
미아타운입구.동방고개.한일아파트,bus
창문여고앞,bus
라일락약국,bus
장위중학교,bus
동방주택,bus
장월초교.참누리아파트,bus
원진프라자앞,bus
국민은행사거리,bus
국민은행장위동지점,bus
성북빌리지,bus
길상사,bus
길상사,bus
북악슈퍼,bus
북악슈퍼,bus
성북빌리지,bus
성북동성당,bus
성북동성당,bus
선잠단지.성락원앞,bus
선잠단지.성락원앞,bus
일신휴먼빌.우정아파트,bus
정릉꿈에그린아파트,bus
정릉꿈에그린아파트,bus
중앙하이츠빌아파트,bus
아리랑시장,bus
아리랑시장,bus
정릉꿈에그린1단지,bus
세계문화유산정릉,bus
한국가구박물관입구,bus
한국가구박물관입구,bus
우리옛돌박물관.정법사,bus
돈암코오롱하늘채아파트,bus
돈암코오롱하늘채아파트,bus
교육촌.벼루말,bus
꿈의숲SK뷰아파트,bus
꿈의숲SK뷰아파트,bus
광운전자공업고등학교,bus
광운중학교,bus
석계역문화공원,bus
꿈의숲동문앞,bus
꿈의숲대명루첸아파트,bus
선잠로3길입구,bus
선잠로3길입구,bus
장곡시장,bus
장위래미안아파트,bus
장위래미안아파트,bus
우남아파트,bus
월곡로데오거리,bus
동덕여대오거리,bus
동덕여대정문앞,bus
두산아파트3단지,bus
동덕여대부속유치원앞,bus
수유3동우체국,bus
수유3동우체국,bus
수유역,bus
수유역.강북구청,bus
수유시장.성신여대미아캠퍼스앞,bus
수유시장.성신여대미아캠퍼스앞,bus
미아역.신일중고,bus
미아역.신일중고,bus
도봉세무서.성북시장,bus
도봉세무서.성북시장,bus
미아사거리역,bus
미아사거리역,bus
우이동도선사입구.북한산우이역,bus
우이동성원아파트,bus
우이동성원아파트,bus
진성빌라사거리,bus
서라벌중학교.우이동대우아파트,bus
덕성여대솔밭근린공원,bus
국립4.19민주묘지입구사거리,bus
국립4.19민주묘지입구사거리,bus
국립4.19민주묘지입구사거리,bus
국립4.19민주묘지입구사거리,bus
국립419묘지삼거리.윤극영가옥,bus
국립419묘지삼거리.윤극영가옥,bus
인수동백운교회입구,bus
인수동백운교회입구,bus
인수중학교,bus
인수중학교,bus
서울영어마을수유캠프국립재활원입구,bus
서울영어마을수유캠프국립재활원입구,bus
인수동장미원,bus
인수동장미원,bus
가오리역,bus
가오리역,bus
북부성모의원,bus
북부성모병원,bus
수유2동주민센터우이시장,bus
수유2동주민센터우이시장,bus
광산사거리,bus
광산사거리,bus
우이초등학교후문,bus
우이초등학교후문,bus
인수동청수탕입구,bus
인수동청수탕입구,bus
우이초등학교,bus
우이초등학교,bus
화계사입구.한신대학교대학원,bus
화계사입구.한신대학교대학원,bus
수유동삼양탕앞,bus
수유동삼양탕앞,bus
화계사입구사거리,bus
화계사입구사거리,bus
강북노인종합복지관,bus
강북노인종합복지관,bus
신일병원,bus
신일병원,bus
강북구청,bus
강북구청,bus
강북경찰서입구,bus
강북경찰서입구,bus
북부시장입구,bus
북부시장입구,bus
번동사거리,bus
번동사거리,bus
북부수도사업소,bus
북부수도사업소,bus
화계사입구,bus
화계사입구,bus
빨래골입구,bus
빨래골입구,bus
롯데마트삼양점.래미안1차아파트,bus
롯데마트삼양점.래미안1차아파트,bus
삼양초등학교,bus
삼양초등학교,bus
강북청소년문화정보도서관입구,bus
강북청소년문화정보도서관입구,bus
삼양동사거리,bus
삼양동사거리,bus
송천초등학교.미아뉴타운입구,bus
송천초등학교.미아뉴타운입구,bus
삼양동사거리,bus
삼양동사거리,bus
성암국제무역고등학교,bus
성암국제무역고등학교,bus
삼양동사거리입구,bus
삼양동사거리입구,bus
강북보건소,bus
신창교,bus
강북보건소,bus
강북보건소,bus
번동주공4단지,bus
초안교,bus
번동주공3단지,bus
번동주공3단지,bus
번동주공1단지,bus
번동주공1단지,bus
오현초등학교,bus
북서울꿈의숲,bus
송중동한일유엔아이,bus
창문여고앞,bus
숭곡초등학교입구,bus
강북청소년수련관,bus
강북청소년수련관,bus
국립4.19민주묘지,bus
국립4.19민주묘지,bus
강북중학교,bus
한성운수차고지,bus
광산사거리,bus
광산사거리,bus
수유중앙시장,bus
대한병원,bus
삼성화재강북지점,bus
강북구청사거리,bus
강북구청사거리,bus
수송초등학교,bus
수송초등학교,bus
수유중학교혜화여고,bus
혜화여고,bus
서울정인학교,bus
우광타운,bus
구세군강북종합사회복지관입구,bus
구세군강북종합사회복지관입구,bus
미양중고등학교.팔팔·미송경로당,bus
미양중고등학교.팔팔·미송경로당,bus
동북프라자,bus
동북시장,bus
두산위브아파트입구,bus
두산위브아파트입구,bus
삼각산동SK아파트북한산시티미양초등학교,bus
삼양동벽산라이브파크미양초등학교,bus
SK아파트벽산아파트상가,bus
SK아파트벽산아파트상가,bus
솔샘터널,bus
번동주공아파트3단지4단지,bus
번동주공아파트3단지4단지,bus
번동초등학교,bus
번동한솔솔파크,bus
번동한솔솔파크,bus
번동해모로아파트,bus
번동해모로아파트,bus
강북문화정보도서관,bus
강북문화정보도서관,bus
번동동문아파트,bus
번동동문아파트,bus
북서울꿈의숲,bus
꿈의숲롯데캐슬아파트,bus
꿈의숲롯데캐슬아파트,bus
송중동경남아너스빌,bus
송중동경남아너스빌,bus
송중초등학교,bus
송중초등학교,bus
수유3동우체국,bus
수유3동우체국,bus
수유역.노스페이스문화센터,bus
수유역.강북구청,bus
미아역신일중고,bus
미아사거리역,bus
미아사거리역,bus
한신대학교,bus
수유사거리,bus
수유사거리,bus
송중동주민센터앞,bus
송중동경남아너스빌정문,bus
북서울꿈의숲,bus
수유역.강북구청,bus
강북구보건소삼각산분소,bus
강북구보건소삼각산분소,bus
삼각산동삼각산아이원아파트후문,bus
삼각산동삼각산아이원아파트후문,bus
롯데백화점미아점,bus
우이동주민센터입구,bus
솔샘터널,bus
우이동도선사입구,bus
우이동차고지기점,bus
한성운수종점,bus
화계사입구.종점,bus
SK아파트벽산아파트상가,bus
우이동차고지종점,bus
삼각산동삼각산아이원아파트정문,bus
우이동도선사입구,bus
삼각산동삼각산아이원아파트정문,bus
삼각산고.래미안트리베라,bus
삼각산고.래미안트리베라,bus
미아사거리,bus
방천시장입구,bus
화계사입구.한신대학교대학원,bus
북서울꿈의숲,bus
삼각산119안전센터,bus
삼각산119안전센터,bus
미아사거리역.롯데백화점,bus
무량사입구,bus
무량사입구,bus
꿈의숲주차장입구,bus
창문여고,bus
대한병원,bus
수유중앙시장,bus
수유(강북구청)역,bus
우이3교,bus
창번교,bus
영신여객차고지(우이동종점),bus
영신여객차고지(우이동종점),bus
수유역(시외버스),bus
당진슈퍼,bus
보람빌딩,bus
광산사거리,bus
현대백화점.E마트.빅토리아호텔,bus
숭곡초등학교입구,bus
북서울꿈의숲,bus
번3동주민센터,bus
주공1.2단지한진아파트,bus
오현초등학교,bus
주공1.2단지한진아파트,bus
신원아파트.북서울꿈의숲교회,bus
기산아파트.2단지후문,bus
주공3단지정문,bus
번동슈퍼,bus
아카데미하우스.통일교육원,bus
백련사,bus
강북보건소앞.번2동주민센터,bus
금호.현대아파트,bus
강북문화정보도서관.해모로아파트,bus
로얄공인중계사무소,bus
주공5단지,bus
본원정사,bus
본원정사,bus
청화슈퍼,bus
청화슈퍼,bus
국립419민주묘지삼거리.윤극영가옥,bus
모아빌라,bus
금강슈퍼,bus
벽산아파트,bus
해청빌라,bus
인천슈퍼,bus
인수초중학교,bus
기도원입구,bus
우광슈퍼,bus
당진슈퍼,bus
강북경찰서입구,bus
극동아파트,bus
형제슈퍼,bus
믿음슈퍼,bus
청소년독서실,bus
수유역.강북구청,bus
성원아파트,bus
국립재활원,bus
삼성하이츠빌라,bus
빨래골입구,bus
청수탕,bus
빨래골,bus
삼광학원,bus
미아사거리역,bus
정은빌라,bus
수연슈퍼,bus
동성주택,bus
방천시장입구,bus
벽산아파트,bus
한신대신학대학원.화계사,bus
다리앞,bus
삼흥연립,bus
제일슈퍼,bus
8번지입구,bus
금강산병원.전자공단,bus
강북종합시장,bus
한빛맹아학교,bus
홈빌라트,bus
한일아파트정문,bus
보람미용실,bus
주공5단지,bus
삼성의원,bus
진산하이츠빌,bus
장미맨션,bus
페리카나치킨,bus
로얄공인중계사무소,bus
수유역,bus
신태양슈퍼,bus
한일아파트후문,bus
삼양시장,bus
금호.현대아파트,bus
경남아파트,bus
삼우하이츠빌라,bus
삼일약국.롯데마트,bus
수유동약국,bus
화계유치원,bus
산장빌라,bus
중앙시장,bus
국제가스.신일병원,bus
롯데백화점,bus
8번지슈퍼,bus
강북반석교회,bus
하나은행.새마을금고,bus
성당앞,bus
양지빌라,bus
삼양신협,bus
한양아파트입구.삼덕상운,bus
벽산아파트,bus
번동삼거리,bus
8번지입구,bus
깨순이김밥,bus
주공3단지정문,bus
미아역7번출구,bus
기산아파트.2단지후문,bus
경남아너스빌정문,bus
송암교회.화계사거리,bus
유성빌딩,bus
경남아파트,bus
방천시장입구,bus
미아역6번출구,bus
신원아파트.북서울꿈의숲교회,bus
국립재활원,bus
신태양슈퍼,bus
번3동주민센터,bus
주공1.2단지한진아파트,bus
극동아파트,bus
화계유치원,bus
진산하이츠빌,bus
구.삼양극장,bus
인수초중학교,bus
홈빌라트,bus
청수탕,bus
제일슈퍼,bus
경남아파트,bus
삼양부동산,bus
동성주택,bus
삼양시장.롯데마트,bus
강북중학교,bus
삼성하이츠빌라,bus
강북삼성의원,bus
동성마트,bus
페리카나치킨,bus
쌍문교,bus
형제슈퍼,bus
한빛맹아학교,bus
삼광학원,bus
동문굿모닝힐,bus
인천슈퍼,bus
보람미용실,bus
기도원입구,bus
삼흥연립,bus
당진슈퍼,bus
강북문화정보도서관,bus
금강슈퍼,bus
구세군강북종합사회복지관,bus
백련사,bus
해청빌라,bus
다리앞,bus
믿음슈퍼,bus
모아빌라,bus
수연슈퍼,bus
번동슈퍼,bus
송중초등학교,bus
성원아파트,bus
아카데미하우스.통일교육원,bus
빨래골,bus
연일슈퍼,bus
번동초교.솔그린APT.하나은행,bus
SK아파트,bus
마을버스사무실,bus
구세군강북종합사회복지관,bus
미송경로당,bus
월산슈퍼,bus
향천사입구,bus
미양중고등학교,bus
샛별슈퍼,bus
삼양신협,bus
송중동주민센터,bus
방천시장,bus
롯데백화점,bus
미아사거리전철역,bus
송중동주민센터,bus
미아사거리역.롯데백화점,bus
삼양오거리,bus
훌랄라치킨,bus
당진슈퍼,bus
경남아파트,bus
수유역,bus
수유역,bus
삼성화재강북지점,bus
번동5거리.북부노동지청,bus
강북경찰서입구,bus
번동5거리.북부노동지청,bus
강북구민운동장.4단지,bus
강북보건소.번2동주민센터,bus
강북구민운동장.4단지,bus
번동슈퍼,bus
해모로아파트,bus
강북보건소.번2동주민센터,bus
번동초등학교,bus
강북보건소정문,bus
금강산병원.전자공단,bus
북서울꿈의숲,bus
북서울꿈의숲,bus
오현초등학교,bus
동문굿모닝힐,bus
번동슈퍼,bus
한양아파트입구.삼덕상운,bus
꿈동산주유소,bus
하나은행.새마을금고,bus
수유1동주민센터.파출소,bus
진주빌딩,bus
광성슈퍼,bus
한신대신학대학원.화계사,bus
삼양탕,bus
성일빌딩,bus
수유1동주민센터.파출소,bus
성당앞,bus
광산사거리,bus
강북구청,bus
쌍문교,bus
우이동,bus
신성빌라,bus
강북청소년수련관,bus
무량사입구,bus
국립419민주묘지삼거리.윤극영가옥,bus
국립419묘지,bus
백운교회,bus
무량사입구,bus
강북청소년수련관,bus
신성빌라,bus
유진슈퍼,bus
국제가스.신일병원,bus
송암교회.화계사거리,bus
삼양탕,bus
유진슈퍼,bus
강북구의회.강북문화예술회관,bus
가오리,bus
가오리,bus
강북구의회.강북문화예술회관,bus
백운교회,bus
삼성래미안아파트,bus
성우아파트,bus
미아사거리역,bus
동북프라자,bus
두산위브아파트,bus
강북구보건소.삼각산분소,bus
한영교회,bus
달팽이계단,bus
대성빌라정문,bus
신구한일아파트입구,bus
우일빌딩앞,bus
요진아파트,bus
수유시장,bus
미아역1번출구,bus
미아역3번출구,bus
남양빌라,bus
실버복지센터,bus
신구한일아파트입구,bus
대성빌라정문,bus
달팽이계단,bus
한영교회,bus
한국전력공사,bus
한국사회봉사회,bus
도봉산역,bus
도봉산역,bus
도봉한신아파트,bus
도봉한신아파트,bus
서울북부지방법원.검찰청.도봉역성황당,bus
서울북부지방법원.검찰청.도봉역성황당,bus
신도봉사거리,bus
신도봉사거리,bus
도봉소방서.방학남부역,bus
도봉소방서.방학남부역,bus
도봉보건소,bus
도봉보건소.북한산아이파크아파트,bus
도봉구민회관,bus
도봉구민회관,bus
쌍문역,bus
쌍문역,bus
우이1교앞,bus
우이1교앞,bus
신도봉시장.도봉구청.방학북부역,bus
신도봉시장.도봉구청.방학북부역,bus
도봉동한신아파트,bus
도봉동한신아파트,bus
서울북부지방법원.검찰청.도봉역성황당,bus
서울북부지방법원.검찰청.도봉역성황당,bus
국민은행도봉지점,bus
국민은행도봉지점,bus
방학역,bus
도봉소방서,bus
도봉소방서,bus
방학사거리,bus
방학사거리,bus
도봉보건소,bus
도봉보건소,bus
정의여중고앞,bus
정의여중고앞,bus
도봉구민회관,bus
도봉구민회관,bus
쌍문역.쌍문역골목시장,bus
쌍문역,bus
우이1교앞,bus
서울북부지방법원.검찰청.성우아파트,bus
서울북부지방법원.검찰청.성우아파트,bus
도봉시장,bus
도봉시장,bus
도봉구청,bus
도봉구청,bus
방학1동대상타운현대삼성아파트,bus
방학1동대상타운현대삼성아파트,bus
창동쌍용.성원아파트,bus
